"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 2.00259769166245221e+01, 1.14938320987175766e-04, 3.55033751596265434e-01,-7.69115095369589170e+01, 2.03601493689065246e-04, 2.37186363312777472e-06
 2.00345616205878940e+01, 1.14937993422757170e-04, 3.55034204018411514e-01,-7.61402081393053010e+01, 2.03600113632713145e-04, 2.37186630255662056e-06
 2.00431463245512660e+01, 1.14937668633112067e-04, 3.55034655846843239e-01,-7.53692104975634436e+01, 2.03598745091033669e-04, 2.37186895507436001e-06
 2.00517310285146380e+01, 1.14937346647031474e-04, 3.55035107559153240e-01,-7.45984873445605814e+01, 2.03597388156590416e-04, 2.37187159770151639e-06
 2.00603157324780099e+01, 1.14937027463102661e-04, 3.55035559445969817e-01,-7.38280107734044009e+01, 2.03596042807356327e-04, 2.37187423209779400e-06
 2.00689004364413819e+01, 1.14936711078939395e-04, 3.55036011451101641e-01,-7.30577542514900102e+01, 2.03594709036478459e-04, 2.37187685723426635e-06
 2.01071875221299834e+01, 1.14935334295140448e-04, 3.55038027370164599e-01,-6.96245336065358771e+01, 2.03588902300855902e-04, 2.37188843875510731e-06
 2.01357035375812963e+01, 1.14934345450940051e-04, 3.55039528618487976e-01,-6.70687313295687346e+01, 2.03584728828527567e-04, 2.37189691578063788e-06
 2.01642195530326092e+01, 1.14933388274712707e-04, 3.55041029858555846e-01,-6.45128129566638364e+01, 2.03580686383121780e-04, 2.37190524722108511e-06
 2.01927355684839220e+01, 1.14932463373622394e-04, 3.55042531083491375e-01,-6.19550542341339394e+01, 2.03576777473359933e-04, 2.37191340461270131e-06
 2.02212515839352349e+01, 1.14931571614372143e-04, 3.55044032262823162e-01,-5.93920302025848912e+01, 2.03573005682854331e-04, 2.37192134674383790e-06
 2.02497675993865478e+01, 1.14930714240495035e-04, 3.55045533394395207e-01,-5.68164646959227611e+01, 2.03569376152360902e-04, 2.37192901594988986e-06
 2.02782836148378607e+01, 1.14929893074601749e-04, 3.55047034482566304e-01,-5.42131198653023532e+01, 2.03565896417506745e-04, 2.37193632868256304e-06
 2.03067996302891736e+01, 1.14929110889927825e-04, 3.55048535528427467e-01,-5.15513685112417193e+01, 2.03562577946101797e-04, 2.37194315968494564e-06
 2.03353156457404864e+01, 1.14928372096558950e-04, 3.55050036531992186e-01,-4.87723953517650415e+01, 2.03559438976341544e-04, 2.37194931357639422e-06
 2.03638316611917993e+01, 1.14927684013808179e-04, 3.55051537493702996e-01,-4.57678026450776230e+01, 2.03556509779447605e-04, 2.37195446798152951e-06
 2.03923476766431122e+01, 1.14927059286033378e-04, 3.55053038414293087e-01,-4.23443881619498725e+01, 2.03553842651821564e-04, 2.37195804679967912e-06
 2.04208636920944251e+01, 1.14926520719462616e-04, 3.55054539294739957e-01,-3.81688764153839557e+01, 2.03551531920842852e-04, 2.37195889622537078e-06
 2.04378779123111798e+01, 1.14926253950563083e-04, 3.55055434783781820e-01,-3.51253873667569181e+01, 2.03550378928206427e-04, 2.37195774812701932e-06
 2.04548921325279345e+01, 1.14926043732540420e-04, 3.55056330259501285e-01,-3.14688535525079978e+01, 2.03549459844390944e-04, 2.37195401135016008e-06
 2.04719063527446892e+01, 1.14925910128903409e-04, 3.55057225722625547e-01,-2.70057842071073608e+01, 2.03548857654756632e-04, 2.37194666853071272e-06
 2.04821322356569588e+01, 1.14925877448546305e-04, 3.55057763908000368e-01,-2.38503496780228232e+01, 2.03548692685061338e-04, 2.37193975748163290e-06
 2.04923581185692285e+01, 1.14925890816620801e-04, 3.55058302089477973e-01,-2.02891276752549565e+01, 2.03548718180902779e-04, 2.37193009332928565e-06
 2.05000000000000000e+01, 1.14925937802917816e-04, 3.55058704274369696e-01,-1.73473886272620099e+01, 2.03548890257971275e-04, 2.37192016927588234e-06
 2.05011667280936294e+01, 1.14925948483111728e-04, 3.55058765677965182e-01,-1.69779584710962119e+01, 2.03548931033674564e-04, 2.37191851348963357e-06
 2.05023334561872588e+01, 1.14925960040090748e-04, 3.55058827081518591e-01,-1.66024504671852142e+01, 2.03548975435941339e-04, 2.37191678463823256e-06
 2.05058165227568736e+01, 1.14925999881539939e-04, 3.55059010391053698e-01,-1.54457341048927219e+01, 2.03549130078933111e-04, 2.37191121565610942e-06
 2.05092995893264884e+01, 1.14926047072743792e-04, 3.55059193700279607e-01,-1.42421030842386465e+01, 2.03549315122062178e-04, 2.37190513367321119e-06
 2.05127826558961033e+01, 1.14926102580057083e-04, 3.55059377009178390e-01,-1.29889224989335546e+01, 2.03549534562406546e-04, 2.37189853316128966e-06
 2.05162657224657181e+01, 1.14926167063941054e-04, 3.55059560317747158e-01,-1.16866897722625005e+01, 2.03549791131818773e-04, 2.37189142035374881e-06
 2.05197487890353329e+01, 1.14926241105505451e-04, 3.55059743625987412e-01,-1.03372618847371918e+01, 2.03550087233950465e-04, 2.37188380234634543e-06
 2.05252502519080515e+01, 1.14926378712116982e-04, 3.55060033158542399e-01,-8.11551229371198701e+00, 2.03550640373533756e-04, 2.37187077261522922e-06
 2.05307517147807701e+01, 1.14926543502822206e-04, 3.55060322690287755e-01,-5.79425489813663663e+00, 2.03551305953171763e-04, 2.37185658905780796e-06
 2.05362531776534887e+01, 1.14926737740091107e-04, 3.55060612221219984e-01,-3.38982472550582781e+00, 2.03552093331418866e-04, 2.37184137075986207e-06
 2.05417546405262073e+01, 1.14926963392006500e-04, 3.55060901751320435e-01,-9.20705140511284825e-01, 2.03553010649322333e-04, 2.37182527621949979e-06
