"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.12525216699131352e+03, 2.26117450927959540e-01, 3.56121395288162660e+02, 2.27176071202271318e-01, 3.58715822106869600e-02, 7.64060849749814280e-02,-8.27621404985521849e+01, 2.15828472721826710e-02,-3.21643982158350134e-02, 1.70384081876169330e+04
 1.12846482527450326e+03, 2.24279399908332983e-01, 3.63161370063394259e+02, 2.25324620771651468e-01, 2.93722216875322850e-02, 7.53761837788152200e-02,-8.27510996646016821e+01, 2.20170334260318748e-02,-3.15312048488378197e-02, 1.70384065846812809e+04
 1.13167748355769299e+03, 2.22507448434708655e-01, 3.70140190072223845e+02, 2.23640918268262157e-01, 2.43745380268441149e-02, 7.43859519247959955e-02,-8.27404534281867541e+01, 2.24356009391404806e-02,-3.09209565097990600e-02, 1.70384045947823506e+04
 1.13489014184088273e+03, 2.20793421508816784e-01, 3.77055755843781014e+02, 2.21221935322091751e-01, 2.04734711379337964e-02, 7.34306282918036485e-02,-8.27301602975334447e+01, 2.28401887635038894e-02,-3.03308354635258674e-02, 1.70384022312519228e+04
 1.13706334025109754e+03, 2.19663468830488179e-01, 3.81696947525986616e+02, 2.20106197187181912e-01, 1.83073352266857128e-02, 7.28022441220422672e-02,-8.27233796412284761e+01, 2.31066598697303761e-02,-2.99419055829468865e-02, 1.70384004266145857e+04
 1.13855104233849352e+03, 2.18903365546059492e-01, 3.84856679062709702e+02, 2.19735272599700854e-01, 1.70004038415042975e-02, 7.23801787179087081e-02,-8.27188166721002602e+01, 2.32859544301546560e-02,-2.96803147098101752e-02, 1.70383990975167399e+04
 1.14003874442588949e+03, 2.18153443442779871e-01, 3.88002008299104716e+02, 2.18593893655497362e-01, 1.58163479281361180e-02, 7.19642785037281074e-02,-8.27143149025718429e+01, 2.34628248153307128e-02,-2.94222597258680732e-02, 1.70383976934780403e+04
 1.14105421316834304e+03, 2.17646922514916435e-01, 3.90140579697749274e+02, 2.17986284667764180e-01, 1.50712347207846587e-02, 7.16836573513593145e-02,-8.27112760357472894e+01, 2.35822080609745660e-02,-2.92479828733771506e-02, 1.70383966925909881e+04
 1.14206968191079659e+03, 2.17144965980010207e-01, 3.92272316199032389e+02, 2.17957314110310607e-01, 1.43717224205324786e-02, 7.14057985973297754e-02,-8.27082638376868289e+01, 2.37005347520437490e-02,-2.90752892307110967e-02, 1.70383956575499506e+04
 1.14308515065325014e+03, 2.16647618007906523e-01, 3.94397168731242800e+02, 2.17558432953985526e-01, 1.37139717684929621e-02, 7.11307222174253490e-02,-8.27052777608245577e+01, 2.38178265397052426e-02,-2.89041919305791997e-02, 1.70383945886608781e+04
 1.14410061939570369e+03, 2.16154214610962708e-01, 3.96515090801375266e+02, 2.16396415845869022e-01, 1.30955249603104673e-02, 7.08580568840147390e-02,-8.27023172243288656e+01, 2.39341063845750664e-02,-2.87344692570298196e-02, 1.70383934862154783e+04
 1.14511608813815724e+03, 2.15664501285749682e-01, 3.98626036280456276e+02, 2.15907495023338697e-01, 1.25132816756609085e-02, 7.05876584664744261e-02,-8.26993814123051862e+01, 2.40494065108393003e-02,-2.85660348085585124e-02, 1.70383923504805898e+04
