"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.02321873976753821e+01, 1.10989944225941037e-01, 8.16633259196330755e+02, 1.10990330066570095e-01, 3.78817093365121599e-12, 2.11324775648810519e-02,-6.38413002863262236e+01, 7.53435852275757156e-01, 3.93144842225596342e-02, 1.70319544204292179e+04
 2.02563678540559842e+01, 1.10989853910822875e-01, 8.16635039131537610e+02, 1.10990148644660336e-01, 3.78445212167524215e-12, 2.11324447879916860e-02,-6.19432520064159178e+01, 8.26881552200452119e-01, 4.30325182877123597e-02, 1.70319538455587426e+04
 2.02805483104365862e+01, 1.10989814642731624e-01, 8.16636818998729836e+02, 1.10990016299827410e-01, 3.78073707980616516e-12, 2.11324305369416029e-02,-6.00458414686687476e+01, 9.00301750916118304e-01, 4.68191286100494014e-02, 1.70319532516265317e+04
 2.03047287668171883e+01, 1.10989827436750940e-01, 8.16638598797924715e+02, 1.10989934078484162e-01, 3.77702615734262816e-12, 2.11324351801057235e-02,-5.81487649970451699e+01, 9.73708017127365766e-01, 5.06754535774368436e-02, 1.70319526504612513e+04
 2.03289092231977904e+01, 1.10989893323164182e-01, 8.16640378529140435e+02, 1.10989903006112486e-01, 3.77332057504355810e-12, 2.11324590913966534e-02,-5.62516801744466477e+01, 1.04711338154173794e+00, 5.46028374474859524e-02, 1.70319520598051786e+04
 2.03530896795783924e+01, 1.10990013353025621e-01, 8.16642158192396550e+02, 1.10989924116458194e-01, 3.76962438846702539e-12, 2.11325026522880266e-02,-5.43541474324667249e+01, 1.12053459056446814e+00, 5.86029681149334639e-02, 1.70319515060915874e+04
 2.03772701359589945e+01, 1.10990188605039841e-01, 8.16643937787713185e+02, 1.10989998460910261e-01, 3.76595056853070732e-12, 2.11325662543126423e-02,-5.24555548247709140e+01, 1.19399500993012642e+00, 6.26780650387173677e-02, 1.70319510283912059e+04
 2.04014505923395966e+01, 1.10990420194637562e-01, 8.16645717315111938e+02, 1.10990127111749409e-01, 3.76233923527395303e-12, 2.11326503023578707e-02,-5.05550197091896791e+01, 1.26752842117260345e+00, 6.68311365581249206e-02, 1.70319506839380010e+04
 2.04256310487201986e+01, 1.10990709287117698e-01, 8.16647496774615888e+02, 1.10990311169316583e-01, 3.75891054067455611e-12, 2.11327552194369404e-02,-4.86512583813493009e+01, 1.34118405770688809e+00, 7.10663343925243274e-02, 1.70319505557438606e+04
 2.04498115051008007e+01, 1.10991057116835129e-01, 8.16649276166249479e+02, 1.10990551775156029e-01, 3.75601287775083670e-12, 2.11328814536544014e-02,-4.67424132570441273e+01, 1.41503328338478229e+00, 7.53894401862243990e-02, 1.70319507629117616e+04
 2.04739919614814028e+01, 1.10991465032355310e-01, 8.16651055490038402e+02, 1.10990850140816569e-01, 3.75488356018561356e-12, 2.11330294945959243e-02,-4.48257257063932997e+01, 1.48918224008736200e+00, 7.98087600238527872e-02, 1.70319514805375002e+04
 2.04883622547247626e+01, 1.10991736503558425e-01, 8.16652112898852806e+02, 1.10991055338093655e-01, 3.75627736555844813e-12, 2.11331280173301973e-02,-4.36815352301642790e+01, 1.53344438334612798e+00, 8.24849720657847146e-02, 1.70319522372521606e+04
 2.05000000000000000e+01, 1.10991972509993264e-01, 8.16652969221130888e+02, 1.10991236995080483e-01, 3.76002121355025670e-12, 2.11332136692968554e-02,-4.27512543114008565e+01, 1.56943038410010516e+00, 8.46820919667838762e-02, 1.70319530848975555e+04
 2.05000239624506797e+01, 1.10991973010955744e-01, 8.16652970984306648e+02, 1.10991237383552141e-01, 3.76003244967902674e-12, 2.11332138511074012e-02,-4.27512520763389716e+01, 1.56943044882409866e+00, 8.46820972202760730e-02, 1.70319530868832735e+04
 2.05029439118918440e+01, 1.10992034049662597e-01, 8.16653185835480485e+02, 1.10991285549648461e-01, 3.76164800422563347e-12, 2.11332360034312897e-02,-4.27506891263522917e+01, 1.56944957986323463e+00, 8.46834270428745706e-02, 1.70319533467565743e+04
 2.05153932471718434e+01, 1.10992294258448407e-01, 8.16654101851110681e+02, 1.10991499395391949e-01, 3.77237681603929208e-12, 2.11333304391815649e-02,-4.27445525122610803e+01, 1.56967571743376966e+00, 8.46979647713160810e-02, 1.70319546849420549e+04
 2.05278425824518429e+01, 1.10992554483705042e-01, 8.16655017850774584e+02, 1.10991722812866608e-01, 3.78954898206048449e-12, 2.11334248810893070e-02,-4.27331505797329072e+01, 1.57010557534496553e+00, 8.47250010115267183e-02, 1.70319563475371542e+04
