"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.14728365044312426e+01, 1.19900092101013003e-01, 6.51349196651507555e+02, 1.22891116923604202e-01, 5.05307325666881299e-05, 1.57583057822273526e-02, 1.79776313422069229e+01, 3.92048957230666018e+00, 2.84432373808574113e-01, 1.70621316114652545e+04
 2.14848666793326579e+01, 1.19902047823862226e-01, 6.51349784792364062e+02, 1.24136846996634298e-01, 7.08370122932952334e-05, 1.57591746400992418e-02, 1.90277582744854570e+01, 3.96177850592842784e+00, 2.89204750000553790e-01, 1.70622001300000520e+04
 2.14968968542340733e+01, 1.19904060896455070e-01, 6.51350372876452752e+02, 1.25759855847478508e-01, 9.69073573621983311e-05, 1.57600694845307400e-02, 2.00075201318012077e+01, 4.00037887541864201e+00, 2.93711217642892763e-01, 1.70622644640571525e+04
 2.15089270291354886e+01, 1.19906135889858656e-01, 6.51350960892635612e+02, 1.27828608084984752e-01, 1.29644703565877752e-04, 1.57609923871807230e-02, 2.09194747658375988e+01, 4.03638680305196385e+00, 2.97953243392016898e-01, 1.70623247740056249e+04
 2.15209572040369039e+01, 1.19908278507524238e-01, 6.51351548828149589e+02, 1.30413719788893628e-01, 1.69951444324061701e-04, 1.57619459328670435e-02, 2.17665473576308059e+01, 4.06991269313009241e+00, 3.01935021061572662e-01, 1.70623812429132777e+04
 2.15329873789383193e+01, 1.19910495628310743e-01, 6.51352136668620460e+02, 1.33586663707410930e-01, 2.18716488775809009e-04, 1.57629332390912327e-02, 2.25519064224529124e+01, 4.10107647797924102e+00, 3.05662931872509869e-01, 1.70624340689354613e+04
 2.15512282506892205e+01, 1.19914018101557704e-01, 6.51353027769891696e+02, 1.39679514544500449e-01, 3.10698943905177041e-04, 1.57645030920478026e-02, 2.36324419067873386e+01, 4.14410568662594248e+00, 3.10849744358275559e-01, 1.70625076837953311e+04
 2.15694691224401218e+01, 1.19917764052252795e-01, 6.51353918553485414e+02, 1.47527329071555219e-01, 4.26974480637023069e-04, 1.57661742156512373e-02, 2.45904084911462704e+01, 4.18243773453561385e+00, 3.15504974393777282e-01, 1.70625741317674619e+04
 2.15877099941910231e+01, 1.19921772524386502e-01, 6.51354808949928611e+02, 1.57349453718533205e-01, 5.70274457152395646e-04, 1.57679643058373786e-02, 2.54372438930032878e+01, 4.21650793416197711e+00, 3.19665267707525513e-01, 1.70626341294968515e+04
 2.16059508659419244e+01, 1.19926088308926052e-01, 6.51355698882119555e+02, 1.69335559582799861e-01, 7.43151478375997940e-04, 1.57698936642626068e-02, 2.61838457042159511e+01, 4.24673162152561012e+00, 3.23368717535510219e-01, 1.70626883611305966e+04
 2.16241917376928257e+01, 1.19930760827548277e-01, 6.51356588266100289e+02, 1.83630328672705040e-01, 9.47980609204635482e-04, 1.57719846930117688e-02, 2.68403216655157344e+01, 4.27349439863467406e+00, 3.26652983548656739e-01, 1.70627374628574507e+04
 2.16424326094437269e+01, 1.19935842625795097e-01, 6.51357477011784681e+02, 2.00316511703817701e-01, 1.18697970176034179e-03, 1.57742612123583058e-02, 2.74158728308332478e+01, 4.29714749698420384e+00, 3.29554085427903432e-01, 1.70627820155603586e+04
 2.16606734811946282e+01, 1.19941387644865408e-01, 6.51358365023370538e+02, 2.19399545427647863e-01, 1.46224204364632407e-03, 1.57767476782192315e-02, 2.79187781538299085e+01, 4.31800708907851494e+00, 3.32105765527672792e-01, 1.70628225436866232e+04
 2.16789143529455295e+01, 1.19947449255286664e-01, 6.51359252199547768e+02, 2.40797987285972126e-01, 1.77577378214443171e-03, 1.57794682916747135e-02, 2.83564288578912311e+01, 4.33635554278979996e+00, 3.34339182775105936e-01, 1.70628595171697343e+04
 2.16971552246964308e+01, 1.19954078152970461e-01, 6.51360138433626730e+02, 2.64344690905328750e-01, 2.12953259075813681e-03, 1.57824460460439936e-02, 2.87353811046283596e+01, 4.35244338730145497e+00, 3.36282779729094206e-01, 1.70628933544687898e+04
 2.17283833935699633e+01, 1.19966872108511105e-01, 6.51361653144950878e+02, 3.08954425872877303e-01, 2.83422339483712206e-03, 1.57881991394228025e-02, 2.92641780114258374e+01, 4.37536068339710749e+00, 3.39010162138820459e-01, 1.70629450480156229e+04
 2.17596115624434958e+01, 1.19981648034772015e-01, 6.51363164164967316e+02, 3.57707254848717571e-01, 3.67285105511359639e-03, 1.57948508155027617e-02, 2.96620362759827891e+01, 4.39322313649496543e+00, 3.41074087480215615e-01, 1.70629901916493291e+04
 2.17908397313170283e+01, 1.19998542826145582e-01, 6.51364670843966451e+02, 4.09493598595870811e-01, 4.65711898927062117e-03, 1.58024633074292896e-02, 2.99483104931362369e+01, 4.40677023790009414e+00, 3.42565648860980010e-01, 1.70630300398228355e+04
 2.18220679001905609e+01, 1.20017635694331146e-01, 6.51366172472509675e+02, 4.62608792280479519e-01, 5.80143577569555181e-03, 1.58110727477426098e-02, 3.01383484004272972e+01, 4.41658799928986756e+00, 3.43558994380825655e-01, 1.70630655913495684e+04
 2.18532960690640934e+01, 1.20038966518173001e-01, 6.51367668263985479e+02, 5.16913504833047655e-01, 7.12479441344532338e-03, 1.58206974809492265e-02, 3.02444678669393063e+01, 4.42314633615611630e+00, 3.44115099949904524e-01, 1.70630976474882227e+04
